ibge_city_id,ibge_id,name
1501402,150140265066,Chapéu Virado
1501402,150140265067,Murubira
1501402,150140265068,Bonfim
1501402,150140265069,Marahú
1501402,150140265070,Paraíso
1501402,150140265071,Baía do Sol
1501402,150140267049,São João do Outeiro
1501402,150140267050,Itaiteua
1501402,150140267051,Brasília
1501402,150140267052,Água Boa
1501402,150140275008,Marambaia
1501402,150140275009,Marco
1501402,150140275010,Fátima
1501402,150140275012,Pedreira
1501402,150140275014,Sacramenta
1501402,150140275015,São Bras
1501402,150140275017,Telégrafo
1501402,150140275020,Umarizal
1501402,150140275021,Barreiro
1501402,150140275022,Maracangalha
1501402,150140275023,Miramar
1501709,150170905001,Centro
1501709,150170905002,Riozinho
1501709,150170905003,Alegre
1501709,150170905004,Cereja
1501709,150170905005,Padre Luis
1501709,150170905006,Aldeia
1501709,150170905007,Morro
1501709,150170905008,Samaumapara
1501709,150170905009,Vila Nova
1501709,150170905010,Taíra
1501709,150170905011,Vila Sinhá
1501709,150170905012,Perpétuo Socorro
1501782,150178205001,Novo Horizonte
1501782,150178205002,Japonês
1501782,150178205003,Centro
1501782,150178205004,Bela Vista
1501782,150178205005,Novo Paraíso
1501782,150178205006,Continental
1501782,150178205007,Felicidade
1501782,150178205008,Liberdade
1501782,150178205009,Conquista
1502707,150270705005,Emerêncio
1502707,150270705009,Jardim Petrópolis
1502707,150270705010,Olaria Norte
1502707,150270705011,Giovamira
1502707,150270705012,Morada do Sol
1502707,150270705013,Vila Real
1502707,150270705014,Canudinho
1502707,150270705015,Universitário
1502707,150270705016,Vila Amizade
1502707,150270705017,Novo Araguaia
1502707,150270705018,Tancredo Neves
1502707,150270705019,Centro
1502707,150270705020,São Luiz I
1502707,150270705021,São Luiz II
1502707,150270705022,Capelinha
1502707,150270705023,Dos Pescadores
1502707,150270705024,Vila Nova
1502707,150270705025,Cruzeiro
1502855,150285505001,Centro
1502855,150285505002,Curuá Velho
1502855,150285505003,Nossa Senhora do Carmo
1502855,150285505004,Nova Floresta
1502855,150285505005,Planalto
1502855,150285505006,Cidade Nova
1502855,150285505007,Santa Terezinha
1502855,150285505008,Santa Maria Goretti
1502855,150285505009,Ribeirinho
1503002,150300205001,Porto de Cima
1503002,150300205002,Centro da Cidade
1503002,150300205003,Campina
1503002,150300205004,Nossa Senhora de Aparecida
1503002,150300205005,Morumbi
1504802,150480205001,Cidade Baixa
1504802,150480205002,Papagaio
1504802,150480205003,Serra Oriental
1504802,150480205004,Curaxi
1504802,150480205005,Serra Ocidental
1504802,150480205006,Turu
1504802,150480205007,Pajuçara
1504802,150480205008,Planalto
1505064,150506405001,Parque Vale do Sol
1505064,150506405002,Parque Morumbi
1505064,150506405003,Parque Vila Nova
1505064,150506405004,Parque da Ladeira
1505064,150506405005,Parque Uirapuru
1505064,150506405006,Parque Vila Tucuruí
1505064,150506405007,Parque Espigão
1505106,150510605001,Centro
1505106,150510605002,Lourdes
1505106,150510605003,Fátima
1505106,150510605004,Santa Terezinha
1505106,150510605005,Cidade Nova
1505106,150510605006,São Francisco
1505106,150510605007,Bela Vista
1505106,150510605008,Perpétuo Socorro
1506302,150630205001,Centro
1506302,150630205002,Coqueirinho
1506302,150630205003,Marabá
1506302,150630205004,Paes de Carvalho
1506302,150630205005,Cajú
1506807,150680705001,Aldeia
1506807,150680705002,Fátima
1506807,150680705003,Aparecida
1506807,150680705004,Santa Clara
1506807,150680705005,Santíssimo
1506807,150680705006,Prainha
1506807,150680705007,Aeroporto Velho
1506807,150680705009,Esperança
1506807,150680705010,Liberdade
1506807,150680705011,Caranazal
1506807,150680705012,Centro
1506807,150680705013,Salé
1506807,150680705014,Santana
1506807,150680705015,Diamantino
1506807,150680705016,Jardim Santarém
1506807,150680705017,Alvorada
1506807,150680705018,Amparo
1506807,150680705019,Área Verde
1506807,150680705020,Cambuquira
1506807,150680705021,Floresta
1506807,150680705022,Interventoria
1506807,150680705023,Ipanema
1506807,150680705024,Jaderlândia
1506807,150680705025,Jutaí
1506807,150680705026,Laguinho
1506807,150680705027,Livramento
1506807,150680705028,Maicá
1506807,150680705029,Mapiri
1506807,150680705030,Maracanã
1506807,150680705031,Maracanã I
1506807,150680705032,Mararú
1506807,150680705033,Matinha
1506807,150680705034,Nova República
1506807,150680705035,Nova Vitória
1506807,150680705036,Novo Horizonte
1506807,150680705037,Pérola do Maicá
1506807,150680705038,Santarenzinho
1506807,150680705039,Santo André
1506807,150680705040,São Cristóvão
1506807,150680705041,São Francisco
1506807,150680705042,São José Operário
1506807,150680705043,Uruará
1506807,150680705044,Urumanduba
1506807,150680705045,Urumari
1506807,150680705046,Vigia
1506807,150680705047,Vitória Régia
1506807,150680705048,Conquista
1506807,150680705049,Elcione Barbalho
1507904,150790405001,Central
1507904,150790405002,São Pedro
1507904,150790405003,Matinha
1507904,150790405004,Umirizal
1507904,150790405005,Pacoval
1507904,150790405006,Macacheira
1507904,150790405007,Novo
1507904,150790405008,Tucumanaúba
1507979,150797905001,Juvenil
1507979,150797905002,Centro
1507979,150797905003,Aparecida
1507979,150797905004,São Francisco
1507979,150797905005,Santa Clara
1600303,160030305001,Central
1600303,160030305002,Trem
1600303,160030305003,Beirol
1600303,160030305004,Laguinho
1600303,160030305005,Jesus de Nazaré
1600303,160030305006,Santa Rita
1600303,160030305007,Pacoval
1600303,160030305008,Perpétuo Socorro
1600303,160030305009,Santa Inês
1600303,160030305010,Congos
1600303,160030305011,Nova Esperança
1600303,160030305012,Buritizal
1600303,160030305013,Alvorada
1600303,160030305014,São Lázaro
1600303,160030305015,Pedrinhas
1600303,160030305016,Jardim Felicidade
1600303,160030305017,Araxá
1600303,160030305018,Brasil Novo
1600303,160030305019,Boné Azul
1600303,160030305020,Cabralzinho
1600303,160030305021,Jardim Equatorial
1600303,160030305022,Marco Zero
1600303,160030305023,Novo Horizonte
1600303,160030305025,Infraero
1600303,160030305026,Universidade
1600303,160030305027,Cidade Nova
1600303,160030305028,Novo Buritizal
1600303,160030305029,Zerão
1600600,160060005001,Central
1600600,160060005002,Nova Brasília
1600600,160060005003,Provedor
1600600,160060005004,Dos Remédios
1600600,160060005005,Vila Amazonas
1600600,160060005006,Daniel
1600600,160060005007,Novo Horizonte
