name,lat,lng,state_abbreviation,state_name,population,is_capital,id,uppercase_name_nomalized,population_min_max_normalization
Sem-Peixe,-20.1008,-42.8483,MG,Minas Gerais,2579,false,1017,SEM-PEIXE,0.0001458582
Senador Amaral,-22.5869,-46.1763,MG,Minas Gerais,5365,false,1018,SENADOR AMARAL,0.0003706153
Senador Cortes,-21.7986,-42.9424,MG,Minas Gerais,2001,false,1019,SENADOR CORTES,0.0000992288
Senador Firmino,-20.9158,-43.0904,MG,Minas Gerais,7902,false,1020,SENADOR FIRMINO,0.0005752847
Senador José Bento,-22.1633,-46.1792,MG,Minas Gerais,1422,false,1021,SENADOR JOSE BENTO,0.0000525186
Senador Modestino Gonçalves,-17.9465,-43.2172,MG,Minas Gerais,4056,false,1022,SENADOR MODESTINO GONCALVES,0.0002650134
Senhora de Oliveira,-20.7972,-43.3394,MG,Minas Gerais,5786,false,1023,SENHORA DE OLIVEIRA,0.000404579
Senhora do Porto,-18.8909,-43.0799,MG,Minas Gerais,3516,false,1024,SENHORA DO PORTO,0.0002214495
Senhora dos Remédios,-21.0351,-43.5812,MG,Minas Gerais,10474,false,1025,SENHORA DOS REMEDIOS,0.0007827777
Sericita,-20.4748,-42.4828,MG,Minas Gerais,7340,false,1026,SERICITA,0.0005299461
Seritinga,-21.9134,-44.518,MG,Minas Gerais,1857,false,1027,SERITINGA,0.0000876117
Serra Azul de Minas,-18.3602,-43.1675,MG,Minas Gerais,4292,false,1028,SERRA AZUL DE MINAS,0.0002840524
Serra da Saudade,-19.4447,-45.795,MG,Minas Gerais,771,false,1029,SERRA DA SAUDADE,0
Serra do Salitre,-19.1083,-46.6961,MG,Minas Gerais,11750,false,1030,SERRA DO SALITRE,0.0008857174
Serra dos Aimorés,-17.7872,-40.2453,MG,Minas Gerais,8725,false,1031,SERRA DOS AIMORES,0.0006416793
Serrania,-21.5441,-46.0417,MG,Minas Gerais,7667,false,1032,SERRANIA,0.0005563264
Serranópolis de Minas,-15.8176,-42.8732,MG,Minas Gerais,4836,false,1033,SERRANOPOLIS DE MINAS,0.0003279389
Serranos,-21.8857,-44.5125,MG,Minas Gerais,1949,false,1034,SERRANOS,0.0000950337
Serro,-18.5991,-43.3744,MG,Minas Gerais,20915,false,1035,SERRO,0.0016250926
Sete Lagoas,-19.4569,-44.2413,MG,Minas Gerais,243950,false,1036,SETE LAGOAS,0.0196181694
Setubinha,-17.6002,-42.1587,MG,Minas Gerais,12493,false,1037,SETUBINHA,0.0009456581
Silveirânia,-21.1615,-43.2128,MG,Minas Gerais,2267,false,1038,SILVEIRANIA,0.000120688
Silvianópolis,-22.0274,-45.8385,MG,Minas Gerais,6258,false,1039,SILVIANOPOLIS,0.000442657
Simão Pereira,-21.964,-43.3088,MG,Minas Gerais,2621,false,1040,SIMAO PEREIRA,0.0001492465
Simonésia,-20.1341,-42.0091,MG,Minas Gerais,19834,false,1041,SIMONESIA,0.0015378843
Sobrália,-19.2345,-42.0998,MG,Minas Gerais,5476,false,1042,SOBRALIA,0.0003795701
Soledade de Minas,-22.0554,-45.0464,MG,Minas Gerais,6226,false,1043,SOLEDADE DE MINAS,0.0004400755
Tabuleiro,-21.3632,-43.2381,MG,Minas Gerais,3669,false,1044,TABULEIRO,0.0002337926
Taiobeiras,-15.8106,-42.2259,MG,Minas Gerais,34653,false,1045,TAIOBEIRAS,0.002733389
Taparuba,-19.7621,-41.608,MG,Minas Gerais,3093,false,1046,TAPARUBA,0.0001873245
Tapira,-19.9166,-46.8264,MG,Minas Gerais,4890,false,1047,TAPIRA,0.0003322953
Tapiraí,-19.8936,-46.0221,MG,Minas Gerais,1869,false,1048,TAPIRAI,0.0000885798
Taquaraçu de Minas,-19.6652,-43.6922,MG,Minas Gerais,4120,false,1049,TAQUARACU DE MINAS,0.0002701765
Tarumirim,-19.2835,-42.0097,MG,Minas Gerais,14280,false,1050,TARUMIRIM,0.0010898221
Teixeiras,-20.6561,-42.8564,MG,Minas Gerais,11680,false,1051,TEIXEIRAS,0.0008800703
Teófilo Otoni,-17.8595,-41.5087,MG,Minas Gerais,141269,false,1052,TEOFILO OTONI,0.0113345049
Timóteo,-19.5811,-42.6471,MG,Minas Gerais,91268,false,1053,TIMOTEO,0.0073007352
Tiradentes,-21.1102,-44.1744,MG,Minas Gerais,8160,false,1054,TIRADENTES,0.0005960986
Tiros,-19.0037,-45.9626,MG,Minas Gerais,6369,false,1055,TIROS,0.0004516118
Tocantins,-21.1774,-43.0127,MG,Minas Gerais,16769,false,1056,TOCANTINS,0.0012906191
Tocos do Moji,-22.3698,-46.0971,MG,Minas Gerais,4117,false,1057,TOCOS DO MOJI,0.0002699345
Toledo,-22.7421,-46.3728,MG,Minas Gerais,6336,false,1058,TOLEDO,0.0004489496
Tombos,-20.9086,-42.0228,MG,Minas Gerais,7683,false,1059,TOMBOS,0.0005576172
Três Corações,-21.6921,-45.2511,MG,Minas Gerais,80561,false,1060,TRES CORACOES,0.006436961
Três Marias,-18.2048,-45.2473,MG,Minas Gerais,33062,false,1061,TRES MARIAS,0.0026050371
Três Pontas,-21.3694,-45.5109,MG,Minas Gerais,57127,false,1062,TRES PONTAS,0.0045464516
Tumiritinga,-18.9844,-41.6527,MG,Minas Gerais,6797,false,1063,TUMIRITINGA,0.0004861402
Tupaciguara,-18.5866,-48.6985,MG,Minas Gerais,25466,false,1064,TUPACIGUARA,0.001992239
Turmalina,-17.2828,-42.7285,MG,Minas Gerais,20280,false,1065,TURMALINA,0.0015738648
Turvolândia,-21.8733,-45.7859,MG,Minas Gerais,5099,false,1066,TURVOLANDIA,0.0003491561
Ubá,-21.1204,-42.9359,MG,Minas Gerais,117995,false,1067,UBA,0.0094569033
Ubaí,-16.2885,-44.7783,MG,Minas Gerais,12661,false,1068,UBAI,0.0009592113
Ubaporanga,-19.6351,-42.1059,MG,Minas Gerais,12514,false,1069,UBAPORANGA,0.0009473522
Uberaba,-19.7472,-47.9381,MG,Minas Gerais,340277,false,1070,UBERABA,0.0273892327
Uberlândia,-18.9141,-48.2749,MG,Minas Gerais,706597,false,1071,UBERLANDIA,0.0569416521
Umburatiba,-17.2548,-40.5779,MG,Minas Gerais,2582,false,1072,UMBURATIBA,0.0001461002
Unaí,-16.3592,-46.9022,MG,Minas Gerais,85461,false,1073,UNAI,0.0068322625
União de Minas,-19.5299,-50.338,MG,Minas Gerais,4265,false,1074,UNIAO DE MINAS,0.0002818742
Uruana de Minas,-16.0634,-46.2443,MG,Minas Gerais,3256,false,1075,URUANA DE MINAS,0.0002004743
Urucânia,-20.3521,-42.737,MG,Minas Gerais,10333,false,1076,URUCANIA,0.0007714027
Urucuia,-16.1244,-45.7352,MG,Minas Gerais,17470,false,1077,URUCUIA,0.0013471715
Vargem Alegre,-19.5988,-42.2949,MG,Minas Gerais,6460,false,1078,VARGEM ALEGRE,0.0004589531
Vargem Bonita,-20.3333,-46.3688,MG,Minas Gerais,2143,false,1079,VARGEM BONITA,0.0001106844
Vargem Grande do Rio Pardo,-15.3987,-42.3085,MG,Minas Gerais,5045,false,1080,VARGEM GRANDE DO RIO PARDO,0.0003447997
Varginha,-21.5556,-45.4364,MG,Minas Gerais,137608,false,1081,VARGINHA,0.0110391582
Varjão de Minas,-18.3741,-46.0313,MG,Minas Gerais,7235,false,1082,VARJAO DE MINAS,0.0005214753
Várzea da Palma,-17.5944,-44.7226,MG,Minas Gerais,40101,false,1083,VARZEA DA PALMA,0.0031728998
Varzelândia,-15.6992,-44.0278,MG,Minas Gerais,19290,false,1084,VARZELANDIA,0.0014939977
Vazante,-17.9827,-46.9088,MG,Minas Gerais,20692,false,1085,VAZANTE,0.0016071024
Verdelândia,-15.5845,-43.6121,MG,Minas Gerais,9527,false,1086,VERDELANDIA,0.0007063796
Veredinha,-17.3974,-42.7307,MG,Minas Gerais,5733,false,1087,VEREDINHA,0.0004003033
Veríssimo,-19.6657,-48.3118,MG,Minas Gerais,4090,false,1088,VERISSIMO,0.0002677563
Vermelho Novo,-20.0406,-42.2688,MG,Minas Gerais,4852,false,1089,VERMELHO NOVO,0.0003292297
Vespasiano,-19.6883,-43.9239,MG,Minas Gerais,131849,false,1090,VESPASIANO,0.0105745579
Viçosa,-20.7559,-42.8742,MG,Minas Gerais,79910,false,1091,VICOSA,0.0063844424
Vieiras,-20.867,-42.2401,MG,Minas Gerais,3570,false,1092,VIEIRAS,0.0002258059
Virgem da Lapa,-16.807,-42.3431,MG,Minas Gerais,13729,false,1093,VIRGEM DA LAPA,0.0010453709
Virgínia,-22.3264,-45.0965,MG,Minas Gerais,8652,false,1094,VIRGINIA,0.0006357901
Virginópolis,-18.8154,-42.7015,MG,Minas Gerais,10459,false,1095,VIRGINOPOLIS,0.0007815676
Virgolândia,-18.4738,-42.3067,MG,Minas Gerais,5303,false,1096,VIRGOLANDIA,0.0003656136
Visconde do Rio Branco,-21.0127,-42.8361,MG,Minas Gerais,43351,false,1097,VISCONDE DO RIO BRANCO,0.0034350896
Volta Grande,-21.7671,-42.5375,MG,Minas Gerais,5270,false,1098,VOLTA GRANDE,0.0003629513
Wenceslau Braz,-22.5368,-45.3626,MG,Minas Gerais,2543,false,1099,WENCESLAU BRAZ,0.0001429539
Abaetetuba,-1.72183,-48.8788,PA,Pará,160439,false,1100,ABAETETUBA,0.0128810213
Abel Figueiredo,-4.95333,-48.3933,PA,Pará,7536,false,1101,ABEL FIGUEIREDO,0.0005457581
Acará,-1.95383,-48.1985,PA,Pará,55744,false,1102,ACARA,0.0044348798
Afuá,-0.154874,-50.3861,PA,Pará,39910,false,1103,AFUA,0.0031574911
Água Azul do Norte,-6.79053,-50.4791,PA,Pará,27797,false,1104,AGUA AZUL DO NORTE,0.0021802896
Alenquer,-1.94623,-54.7384,PA,Pará,57390,false,1105,ALENQUER,0.0045676688
Almeirim,-1.52904,-52.5788,PA,Pará,34044,false,1106,ALMEIRIM,0.0026842587
Altamira,-3.20407,-52.21,PA,Pará,117320,false,1107,ALTAMIRA,0.0094024485
Anajás,-0.996811,-49.9354,PA,Pará,30091,false,1108,ANAJAS,0.0023653553
Ananindeua,-1.36391,-48.3743,PA,Pará,540410,false,1109,ANANINDEUA,0.0435347185
Anapu,-3.46985,-51.2003,PA,Pará,29312,false,1110,ANAPU,0.0023025104
Augusto Corrêa,-1.05109,-46.6147,PA,Pará,46937,false,1111,AUGUSTO CORREA,0.0037243858
Aurora do Pará,-2.14898,-47.5677,PA,Pará,32200,false,1112,AURORA DO PARA,0.0025354963
Aveiro,-3.60841,-55.3199,PA,Pará,16421,false,1113,AVEIRO,0.0012625447
Bagre,-1.90057,-50.1987,PA,Pará,31967,false,1114,BAGRE,0.0025166993
Baião,-2.79021,-49.6694,PA,Pará,49454,false,1115,BAIAO,0.0039274417
Bannach,-7.34779,-50.3959,PA,Pará,3239,false,1116,BANNACH,0.0001991029
Barcarena,-1.51187,-48.6195,PA,Pará,129333,false,1117,BARCARENA,0.0103715826
Belém,-1.4554,-48.4898,PA,Pará,1506420,true,1118,BELEM,0.1214663976
Belterra,-2.63609,-54.9374,PA,Pará,17944,false,1119,BELTERRA,0.0013854108
Benevides,-1.36183,-48.2434,PA,Pará,64780,false,1120,BENEVIDES,0.005163848
Bom Jesus do Tocantins,-5.0424,-48.6047,PA,Pará,17254,false,1121,BOM JESUS DO TOCANTINS,0.0013297459
Bonito,-1.36745,-47.3066,PA,Pará,16769,false,1122,BONITO,0.0012906191
Bragança,-1.06126,-46.7826,PA,Pará,130122,false,1123,BRAGANCA,0.0104352342
Brasil Novo,-3.29792,-52.534,PA,Pará,14883,false,1124,BRASIL NOVO,0.0011384684
Brejo Grande do Araguaia,-5.69822,-48.4103,PA,Pará,7357,false,1125,BREJO GRANDE DO ARAGUAIA,0.0005313175
Breu Branco,-3.77191,-49.5735,PA,Pará,68597,false,1126,BREU BRANCO,0.0054717799
Breves,-1.68036,-50.4791,PA,Pará,104280,false,1127,BREVES,0.0083504624
Bujaru,-1.51762,-48.0381,PA,Pará,29717,false,1128,BUJARU,0.0023351833
Cachoeira do Arari,-1.01226,-48.9503,PA,Pará,24355,false,1129,CACHOEIRA DO ARARI,0.0019026105
Cachoeira do Piriá,-1.75974,-46.5459,PA,Pará,35307,false,1130,CACHOEIRA DO PIRIA,0.0027861497
Cametá,-2.24295,-49.4979,PA,Pará,140814,false,1131,CAMETA,0.0112977983
Canaã dos Carajás,-6.49659,-49.8776,PA,Pará,39103,false,1132,CANAA DOS CARAJAS,0.0030923874
Capanema,-1.20529,-47.1778,PA,Pará,69828,false,1133,CAPANEMA,0.0055710893
Capitão Poço,-1.74785,-47.0629,PA,Pará,54545,false,1134,CAPITAO POCO,0.0043381519
Castanhal,-1.29797,-47.9167,PA,Pará,205667,false,1135,CASTANHAL,0.016529735
Chaves,-0.164154,-49.987,PA,Pará,24175,false,1136,CHAVES,0.0018880892
Colares,-0.936423,-48.2803,PA,Pará,12175,false,1137,COLARES,0.0009200038
Conceição do Araguaia,-8.26136,-49.2689,PA,Pará,48115,false,1138,CONCEICAO DO ARAGUAIA,0.0038194195
Concórdia do Pará,-1.99238,-47.9422,PA,Pará,34236,false,1139,CONCORDIA DO PARA,0.0026997481
Cumaru do Norte,-7.81097,-50.7698,PA,Pará,14044,false,1140,CUMARU DO NORTE,0.0010707831
Curionópolis,-6.09965,-49.6068,PA,Pará,17764,false,1141,CURIONOPOLIS,0.0013708896
Curralinho,-1.81179,-49.7952,PA,Pará,35530,false,1142,CURRALINHO,0.00280414
Curuá,-1.88775,-55.1168,PA,Pará,14776,false,1143,CURUA,0.0011298363
Curuçá,-0.733214,-47.8515,PA,Pará,41093,false,1144,CURUCA,0.0032529282
Dom Eliseu,-4.19944,-47.8245,PA,Pará,61206,false,1145,DOM ELISEU,0.00487552
Eldorado do Carajás,-6.10389,-49.3553,PA,Pará,34069,false,1146,ELDORADO DO CARAJAS,0.0026862756
Faro,-2.16805,-56.7405,PA,Pará,6949,false,1147,FARO,0.0004984026
Floresta do Araguaia,-7.55335,-49.7125,PA,Pará,20742,false,1148,FLORESTA DO ARAGUAIA,0.0016111361
Garrafão do Norte,-1.92986,-47.0505,PA,Pará,26155,false,1149,GARRAFAO DO NORTE,0.0020478233
Goianésia do Pará,-3.84338,-49.0974,PA,Pará,41678,false,1150,GOIANESIA DO PARA,0.0033001224
Gurupá,-1.41412,-51.6338,PA,Pará,34127,false,1151,GURUPA,0.0026909546
Igarapé-Açu,-1.12539,-47.626,PA,Pará,39234,false,1152,IGARAPE-ACU,0.0031029556
Igarapé-Miri,-1.97533,-48.9575,PA,Pará,63367,false,1153,IGARAPE-MIRI,0.005049856
Inhangapi,-1.4349,-47.9114,PA,Pará,12009,false,1154,INHANGAPI,0.000906612
Ipixuna do Pará,-2.55992,-47.5059,PA,Pará,67170,false,1155,IPIXUNA DO PARA,0.0053566584
Irituia,-1.76984,-47.446,PA,Pará,32639,false,1156,IRITUIA,0.0025709121
Itaituba,-4.2667,-55.9926,PA,Pará,101541,false,1157,ITAITUBA,0.0081294969
Itupiranga,-5.13272,-49.3358,PA,Pará,53439,false,1158,ITUPIRANGA,0.0042489267
Jacareacanga,-6.21469,-57.7544,PA,Pará,6952,false,1159,JACAREACANGA,0.0004986446
Jacundá,-4.44617,-49.1153,PA,Pará,60517,false,1160,JACUNDA,0.0048199357
Juruti,-2.16347,-56.0889,PA,Pará,59961,false,1161,JURUTI,0.0047750811
Limoeiro do Ajuru,-1.8985,-49.3903,PA,Pará,29623,false,1162,LIMOEIRO DO AJURU,0.0023275999
Mãe do Rio,-2.05683,-47.5601,PA,Pará,30389,false,1163,MAE DO RIO,0.002389396
Magalhães Barata,-0.803391,-47.6014,PA,Pará,8598,false,1164,MAGALHAES BARATA,0.0006314337
Marabá,-5.38075,-49.1327,PA,Pará,287664,false,1165,MARABA,0.023144743
Maracanã,-0.778899,-47.452,PA,Pará,29559,false,1166,MARACANA,0.0023224368
Marapanim,-0.714702,-47.7034,PA,Pará,28563,false,1167,MARAPANIM,0.0022420857
Marituba,-1.36002,-48.3421,PA,Pará,135812,false,1168,MARITUBA,0.0108942681
Medicilândia,-3.44637,-52.8875,PA,Pará,32347,false,1169,MEDICILANDIA,0.0025473553
Melgaço,-1.8032,-50.7149,PA,Pará,28121,false,1170,MELGACO,0.0022064279
Mocajuba,-2.5831,-49.5042,PA,Pará,31917,false,1171,MOCAJUBA,0.0025126656
Moju,-1.88993,-48.7668,PA,Pará,84251,false,1172,MOJU,0.0067346472
Mojuí dos Campos,-2.6822,-54.6425,PA,Pará,16282,false,1173,MOJUI DOS CAMPOS,0.001251331
Monte Alegre,-1.99768,-54.0724,PA,Pará,58289,false,1174,MONTE ALEGRE,0.0046401945
Muaná,-1.53936,-49.2224,PA,Pará,41454,false,1175,MUANA,0.0032820514
Nova Esperança do Piriá,-2.26693,-46.9731,PA,Pará,21519,false,1176,NOVA ESPERANCA DO PIRIA,0.0016738196
Nova Ipixuna,-4.91622,-49.0822,PA,Pará,17027,false,1177,NOVA IPIXUNA,0.001311433
Nova Timboteua,-1.20874,-47.3921,PA,Pará,15646,false,1178,NOVA TIMBOTEUA,0.0012000225
Novo Progresso,-7.14347,-55.3786,PA,Pará,25769,false,1179,NOVO PROGRESSO,0.0020166832
Novo Repartimento,-4.24749,-49.9499,PA,Pará,78488,false,1180,NOVO REPARTIMENTO,0.0062697242
Óbidos,-1.90107,-55.5208,PA,Pará,52473,false,1181,OBIDOS,0.0041709958
Oeiras do Pará,-2.00358,-49.8628,PA,Pará,33182,false,1182,OEIRAS DO PARA,0.0026147179
Oriximiná,-1.75989,-55.8579,PA,Pará,74921,false,1183,ORIXIMINA,0.0059819609
Ourém,-1.54168,-47.1126,PA,Pará,18079,false,1184,OUREM,0.0013963018
Ourilândia do Norte,-6.7529,-51.0858,PA,Pará,33831,false,1185,OURILANDIA DO NORTE,0.0026670752
Pacajá,-3.83542,-50.6399,PA,Pará,49110,false,1186,PACAJA,0.0038996899
Palestina do Pará,-5.74027,-48.3181,PA,Pará,7575,false,1187,PALESTINA DO PARA,0.0005489044
Paragominas,-3.00212,-47.3527,PA,Pará,115838,false,1188,PARAGOMINAS,0.00928289
Parauapebas,-6.06781,-49.9037,PA,Pará,218787,false,1189,PARAUAPEBAS,0.017588175
Pau d'Arco,-1.59772,-46.9268,PA,Pará,5339,false,1190,PAU D'ARCO,0.0003685178
Peixe-Boi,-1.19382,-47.324,PA,Pará,8084,false,1191,PEIXE-BOI,0.0005899674
Piçarra,-6.43778,-48.8716,PA,Pará,12976,false,1192,PICARRA,0.0009846235
Placas,-3.86813,-54.2124,PA,Pará,32325,false,1193,PLACAS,0.0025455805
Ponta de Pedras,-1.39587,-48.8661,PA,Pará,32007,false,1194,PONTA DE PEDRAS,0.0025199262
Portel,-1.93639,-50.8194,PA,Pará,63831,false,1195,PORTEL,0.0050872886
Porto de Moz,-1.74691,-52.2361,PA,Pará,42456,false,1196,PORTO DE MOZ,0.0033628866
Prainha,-1.798,-53.4779,PA,Pará,29827,false,1197,PRAINHA,0.0023440574
Primavera,-0.945439,-47.1253,PA,Pará,10889,false,1198,PRIMAVERA,0.0008162573
Quatipuru,-0.899604,-47.0134,PA,Pará,13794,false,1199,QUATIPURU,0.0010506146
Redenção,-8.02529,-50.0317,PA,Pará,86326,false,1200,REDENCAO,0.0069020453
Rio Maria,-7.31236,-50.0379,PA,Pará,18208,false,1201,RIO MARIA,0.0014067087
Rondon do Pará,-4.77793,-48.067,PA,Pará,53242,false,1202,RONDON DO PARA,0.004233034
Rurópolis,-4.10028,-54.9092,PA,Pará,52473,false,1203,RUROPOLIS,0.0041709958
Salinópolis,-0.630815,-47.3465,PA,Pará,41164,false,1204,SALINOPOLIS,0.003258656
Salvaterra,-0.758444,-48.5139,PA,Pará,24392,false,1205,SALVATERRA,0.0019055954
Santa Bárbara do Pará,-1.19219,-48.238,PA,Pará,21811,false,1206,SANTA BARBARA DO PARA,0.0016973764
Santa Cruz do Arari,-0.661019,-49.1771,PA,Pará,10496,false,1207,SANTA CRUZ DO ARARI,0.0007845525
Santa Izabel do Pará,-1.29686,-48.1606,PA,Pará,72856,false,1208,SANTA IZABEL DO PARA,0.0058153695
Santa Luzia do Pará,-1.52147,-46.9008,PA,Pará,19839,false,1209,SANTA LUZIA DO PARA,0.0015382877
Santa Maria das Barreiras,-8.85784,-49.7215,PA,Pará,22244,false,1210,SANTA MARIA DAS BARREIRAS,0.0017323081
Santa Maria do Pará,-1.35392,-47.5712,PA,Pará,25127,false,1211,SANTA MARIA DO PARA,0.0019648906
Santana do Araguaia,-9.3281,-50.35,PA,Pará,75995,false,1212,SANTANA DO ARAGUAIA,0.0060686045
Santarém,-2.43849,-54.6996,PA,Pará,308339,false,1213,SANTAREM,0.0248126735
Santarém Novo,-0.93097,-47.3855,PA,Pará,6796,false,1214,SANTAREM NOVO,0.0004860595
Santo Antônio do Tauá,-1.1522,-48.1314,PA,Pará,32346,false,1215,SANTO ANTONIO DO TAUA,0.0025472746
São Caetano de Odivelas,-0.747293,-48.0246,PA,Pará,18207,false,1216,SAO CAETANO DE ODIVELAS,0.001406628
São Domingos do Araguaia,-5.53732,-48.7366,PA,Pará,25945,false,1217,SAO DOMINGOS DO ARAGUAIA,0.0020308818
São Domingos do Capim,-1.68768,-47.7665,PA,Pará,32285,false,1218,SAO DOMINGOS DO CAPIM,0.0025423535
São Félix do Xingu,-6.64254,-51.9904,PA,Pará,135732,false,1219,SAO FELIX DO XINGU,0.0108878142
São Francisco do Pará,-1.16963,-47.7917,PA,Pará,15978,false,1220,SAO FRANCISCO DO PARA,0.0012268062
São Geraldo do Araguaia,-6.39471,-48.5592,PA,Pará,24566,false,1221,SAO GERALDO DO ARAGUAIA,0.0019196326
São João da Ponta,-0.857885,-47.918,PA,Pará,6294,false,1222,SAO JOAO DA PONTA,0.0004455613
São João de Pirabas,-0.780222,-47.181,PA,Pará,23440,false,1223,SAO JOAO DE PIRABAS,0.0018287939
São João do Araguaia,-5.36334,-48.7926,PA,Pará,14105,false,1224,SAO JOAO DO ARAGUAIA,0.0010757042
São Miguel do Guamá,-1.61307,-47.4784,PA,Pará,60268,false,1225,SAO MIGUEL DO GUAMA,0.0047998479
São Sebastião da Boa Vista,-1.71597,-49.5249,PA,Pará,27302,false,1226,SAO SEBASTIAO DA BOA VISTA,0.0021403561
Sapucaia,-6.94018,-49.6834,PA,Pará,6088,false,1227,SAPUCAIA,0.0004289425
Senador José Porfírio,-4.31242,-51.5764,PA,Pará,11305,false,1228,SENADOR JOSE PORFIRIO,0.0008498176
Soure,-0.73032,-48.5015,PA,Pará,25752,false,1229,SOURE,0.0020153117
Tailândia,-2.94584,-48.9489,PA,Pará,111554,false,1230,TAILANDIA,0.0089372835
Terra Alta,-1.02963,-47.9004,PA,Pará,11971,false,1231,TERRA ALTA,0.0009035463
Terra Santa,-2.10443,-56.4877,PA,Pará,19063,false,1232,TERRA SANTA,0.0014756848
Tomé-Açu,-2.41302,-48.1415,PA,Pará,64604,false,1233,TOME-ACU,0.0051496495
Tracuateua,-1.07653,-46.9031,PA,Pará,31549,false,1234,TRACUATEUA,0.0024829776
Trairão,-4.57347,-55.9429,PA,Pará,19344,false,1235,TRAIRAO,0.0014983541
Tucumã,-6.74687,-51.1626,PA,Pará,40661,false,1236,TUCUMA,0.0032180771
Tucuruí,-3.7657,-49.6773,PA,Pará,116605,false,1237,TUCURUI,0.0093447667
Ulianópolis,-3.75007,-47.4892,PA,Pará,62286,false,1238,ULIANOPOLIS,0.0049626476
Uruará,-3.71519,-53.7396,PA,Pará,45395,false,1239,URUARA,0.0035999868
Vigia,-0.861194,-48.1386,PA,Pará,54650,false,1240,VIGIA,0.0043466226
Viseu,-1.19124,-46.1399,PA,Pará,62093,false,1241,VISEU,0.0049470776
Vitória do Xingu,-2.87922,-52.0088,PA,Pará,15421,false,1242,VITORIA DO XINGU,0.0011818709
Xinguara,-7.0983,-49.9437,PA,Pará,45416,false,1243,XINGUARA,0.003601681
Abaiara,-7.34588,-39.0416,CE,Ceará,11965,false,1244,ABAIARA,0.0009030623
Acarape,-4.22083,-38.7055,CE,Ceará,15140,false,1245,ACARAPE,0.0011592016
Acaraú,-2.88769,-40.1183,CE,Ceará,63556,false,1246,ACARAU,0.0050651033
Acopiara,-6.08911,-39.448,CE,Ceará,54687,false,1247,ACOPIARA,0.0043496076
Aiuaba,-6.57122,-40.1178,CE,Ceará,17584,false,1248,AIUABA,0.0013563683
Alcântaras,-3.58537,-40.5479,CE,Ceará,11846,false,1249,ALCANTARAS,0.0008934621
Altaneira,-6.99837,-39.7356,CE,Ceará,7712,false,1250,ALTANEIRA,0.0005599567
Alto Santo,-5.50894,-38.2743,CE,Ceará,16077,false,1251,ALTO SANTO,0.0012347929
Amontada,-3.36017,-39.8288,CE,Ceará,44195,false,1252,AMONTADA,0.0035031783
Antonina do Norte,-6.76919,-39.987,CE,Ceará,7402,false,1253,ANTONINA DO NORTE,0.0005349478
Apuiarés,-3.94506,-39.4359,CE,Ceará,14742,false,1254,APUIARES,0.0011270934
Aquiraz,-3.89929,-38.3896,CE,Ceará,81581,false,1255,AQUIRAZ,0.0065192482
Aracati,-4.55826,-37.7679,CE,Ceará,75392,false,1256,ARACATI,0.0060199582
Aracoiaba,-4.36872,-38.8125,CE,Ceará,26600,false,1257,ARACOIABA,0.0020837231
Ararendá,-4.74567,-40.831,CE,Ceará,10983,false,1258,ARARENDA,0.0008238407
Araripe,-7.21319,-40.1359,CE,Ceará,21707,false,1259,ARARIPE,0.0016889863
Aratuba,-4.41229,-39.0471,CE,Ceará,11759,false,1260,ARATUBA,0.0008864435
Arneiroz,-6.3165,-40.1653,CE,Ceará,7848,false,1261,ARNEIROZ,0.0005709283
Assaré,-6.8669,-39.8689,CE,Ceará,23537,false,1262,ASSARE,0.0018366193
Aurora,-6.93349,-38.9742,CE,Ceará,24567,false,1263,AURORA,0.0019197133
Baixio,-6.71945,-38.7134,CE,Ceará,6318,false,1264,BAIXIO,0.0004474975
Banabuiú,-5.30454,-38.9132,CE,Ceará,18313,false,1265,BANABUIU,0.0014151795
Barbalha,-7.2982,-39.3021,CE,Ceará,61662,false,1266,BARBALHA,0.0049123072
Barreira,-4.28921,-38.6429,CE,Ceará,22715,false,1267,BARREIRA,0.0017703054
Barro,-7.17188,-38.7741,CE,Ceará,22834,false,1268,BARRO,0.0017799056
Barroquinha,-3.02051,-41.1358,CE,Ceará,15069,false,1269,BARROQUINHA,0.0011534737
Baturité,-4.32598,-38.8812,CE,Ceará,36127,false,1270,BATURITE,0.0028523022
Beberibe,-4.17741,-38.1271,CE,Ceará,54315,false,1271,BEBERIBE,0.0043195969
Bela Cruz,-3.04996,-40.1671,CE,Ceará,32851,false,1272,BELA CRUZ,0.0025880149
Boa Viagem,-5.11258,-39.7337,CE,Ceará,54680,false,1273,BOA VIAGEM,0.0043490429
Brejo Santo,-7.48469,-38.9799,CE,Ceará,50195,false,1274,BREJO SANTO,0.003987221
Camocim,-2.9005,-40.8544,CE,Ceará,64147,false,1275,CAMOCIM,0.0051127815
Campos Sales,-7.06761,-40.3687,CE,Ceará,27513,false,1276,CAMPOS SALES,0.0021573783
Canindé,-4.35162,-39.3155,CE,Ceará,77484,false,1277,CANINDE,0.0061887278
Capistrano,-4.45569,-38.9048,CE,Ceará,17830,false,1278,CAPISTRANO,0.001376214
Caridade,-4.22514,-39.1912,CE,Ceará,23011,false,1279,CARIDADE,0.0017941849
Cariré,-3.94858,-40.476,CE,Ceará,18470,false,1280,CARIRE,0.0014278452
Caririaçu,-7.02808,-39.2828,CE,Ceará,27008,false,1281,CARIRIACU,0.002116638
Cariús,-6.52428,-39.4916,CE,Ceará,18700,false,1282,CARIUS,0.0014464002
